Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-04-03 00:00:00-05:00,1.5696308347988412,1.5822551796390014,1.551956784128068,1.565422773361206,567200,0.0,0.0
2002-04-04 00:00:00-05:00,1.5612147282232687,1.6032959894748637,1.5612147282232687,1.5948798656463623,763200,0.0,0.0
2002-04-05 00:00:00-05:00,1.5948800670683294,1.6327531106614968,1.5561652183532715,1.5561652183532715,837600,0.0,0.0
2002-04-08 00:00:00-04:00,1.5654231013317932,1.5654231013317932,1.4955682073519245,1.5401742458343506,1558400,0.0,0.0
2002-04-09 00:00:00-04:00,1.5317579737689697,1.61592049627216,1.5317579737689697,1.5948798656463623,3562400,0.0,0.0
2002-04-10 00:00:00-04:00,1.590671485665201,1.6032958306849134,1.5780471406454881,1.5923547744750977,1302400,0.0,0.0
2002-04-11 00:00:00-04:00,1.5915130955272863,1.5915130955272863,1.5570064783096316,1.5570064783096313,1444000,0.0,0.0
2002-04-12 00:00:00-04:00,1.5696306501996669,1.5696306501996669,1.5199747605446186,1.5359656810760498,1236000,0.0,0.0
2002-04-15 00:00:00-04:00,1.531757788536328,1.5628978282015284,1.530916144149802,1.5620561838150024,1559200,0.0,0.0
2002-04-16 00:00:00-04:00,1.578047087318019,1.6159202816245517,1.578047087318019,1.5990877151489258,1225600,0.0,0.0
2002-04-17 00:00:00-04:00,1.6201284890832932,1.704291007996711,1.6201284890832932,1.6672594547271729,3348800,0.0,0.0
2002-04-18 00:00:00-04:00,1.667259454727173,1.6958747239999163,1.6613681040875963,1.6672594547271729,984800,0.0,0.0
2002-04-19 00:00:00-04:00,1.6672594972764703,1.712707335702655,1.6672594972764703,1.7059743404388428,646400,0.0,0.0
2002-04-22 00:00:00-04:00,1.6958744130349146,1.6958744130349146,1.667259149009226,1.683250069618225,772800,0.0,0.0
2002-04-23 00:00:00-04:00,1.6790427812608653,1.7042914797123465,1.6411695730563336,1.6453776359558105,824800,0.0,0.0
2002-04-24 00:00:00-04:00,1.6428522018097336,1.6504268404047557,1.6327526301739554,1.633594274520874,1064800,0.0,0.0
2002-04-25 00:00:00-04:00,1.6335947783803157,1.6335947783803157,1.6133957894059097,1.6327531337738037,1727200,0.0,0.0
2002-04-26 00:00:00-04:00,1.6243365741777887,1.6479021376022596,1.6201285123825073,1.6201285123825073,1653600,0.0,0.0
2002-04-29 00:00:00-04:00,1.6117120477719913,1.6117120477719913,1.582255136922045,1.590671420097351,2562400,0.0,0.0
2002-04-30 00:00:00-04:00,1.5780467614695735,1.6243360689284607,1.5738387009832084,1.6032954454421997,6894400,0.0,0.0
2002-05-01 00:00:00-04:00,1.6243362389417952,1.7253313064575195,1.6243362389417952,1.7253313064575195,1672000,0.0,0.0
2002-05-02 00:00:00-04:00,1.7169151400517657,1.766571032873002,1.7169151400517657,1.7531050443649292,3316000,0.0,0.0
2002-05-03 00:00:00-04:00,1.7505803108215334,1.751421955265109,1.7303813257575076,1.7505803108215332,463200,0.0,0.0
2002-05-06 00:00:00-04:00,1.7497387594382323,1.901231221840762,1.7497387594382323,1.8305346965789795,2146400,0.0,0.0
2002-05-07 00:00:00-04:00,1.8221184833638544,1.8515753967817439,1.8052860760731058,1.809494137763977,452800,0.0,0.0
2002-05-08 00:00:00-04:00,1.8263268827848433,1.8936568395351825,1.8263268827848433,1.8852405548095703,658400,0.0,0.0
2002-05-09 00:00:00-04:00,1.893656436099523,1.952570256100184,1.893656436099523,1.9231133460998535,847200,0.0,0.0
2002-05-10 00:00:00-04:00,1.9357380153267485,1.9719279256454818,1.8515754929212378,1.8566251993179321,696000,0.0,0.0
2002-05-13 00:00:00-04:00,1.8574667473598692,1.8574667473598692,1.7547885331463329,1.809494137763977,1929600,0.0,0.0
2002-05-14 00:00:00-04:00,1.8515753966689257,1.8852403717756352,1.7505803108215334,1.7505803108215332,3958400,0.0,0.0
2002-05-15 00:00:00-04:00,1.7421645908997239,1.767413287945163,1.6706264019012451,1.6706264019012451,5829600,0.0,0.0
2002-05-16 00:00:00-04:00,1.6706260685896994,1.7421642433153852,1.6706260685896994,1.733747959136963,5286400,0.0,0.0
2002-05-17 00:00:00-04:00,1.7463720212950133,1.809493901582785,1.7463720212950133,1.786769986152649,4351200,0.0,0.0
2002-05-20 00:00:00-04:00,1.7867704983912198,1.8094944203359413,1.7758294399700327,1.7993948459625244,2336000,0.0,0.0
2002-05-21 00:00:00-04:00,1.9020725943464196,1.906280655273227,1.7211232455307122,1.7253313064575195,3872000,0.0,0.0
2002-05-22 00:00:00-04:00,1.721965339574672,1.8094944505130544,1.7084993472037346,1.7884538173675537,1847200,0.0,0.0
2002-05-23 00:00:00-04:00,1.788453430159293,1.9104891401928297,1.788453430159293,1.8860819339752197,2157600,0.0,0.0
2002-05-24 00:00:00-04:00,1.8801905700676824,1.9946516401394787,1.8801905700676824,1.9744524955749512,2212000,0.0,0.0
2002-05-28 00:00:00-04:00,1.9820272793581373,2.044307685345746,1.9609866493839436,2.037574529647827,2082400,0.0,0.0
2002-05-29 00:00:00-04:00,2.0375741604297684,2.0375741604297684,1.9778188591840895,1.9862351417541504,4728000,0.0,0.0
2002-05-30 00:00:00-04:00,1.9862357750640736,1.9862357750640736,1.9483625716865742,1.9576205015182495,3941600,0.0,0.0
2002-05-31 00:00:00-04:00,1.957619900143475,2.0451488225212198,1.957619900143475,2.035891056060791,2708000,0.0,0.0
2002-06-03 00:00:00-04:00,2.0358915855365103,2.0358915855365103,1.9475208353293467,1.9567787647247314,1817600,0.0,0.0
2002-06-04 00:00:00-04:00,1.9534113154514416,2.011483478487303,1.927320988504343,1.9719271659851074,1933600,0.0,0.0
2002-06-05 00:00:00-04:00,1.977819396603492,1.9929686772405648,1.9449960622413558,1.9567787647247314,1752000,0.0,0.0
2002-06-06 00:00:00-04:00,1.9567787647247317,1.9904437436252922,1.951729058021468,1.9567787647247314,1403200,0.0,0.0
2002-06-07 00:00:00-04:00,1.9357379413184892,1.9559369266602797,1.89870638792824,1.9315298795700073,1752000,0.0,0.0
2002-06-10 00:00:00-04:00,1.9315304158497182,1.9609871773221434,1.876824634767076,1.8936572074890137,854400,0.0,0.0
2002-06-11 00:00:00-04:00,1.903756114202374,1.9146971702575684,1.8953398307990879,1.9146971702575684,323200,0.0,0.0
2002-06-12 00:00:00-04:00,1.8944984840604717,1.895340128585761,1.8364262960337545,1.8852405548095703,532000,0.0,0.0
2002-06-13 00:00:00-04:00,1.885240411795068,1.9441542398778662,1.8599917200608787,1.9323713779449463,1297600,0.0,0.0
2002-06-14 00:00:00-04:00,1.9306885005655194,1.9306885005655194,1.7968700638160815,1.894498586654663,718400,0.0,0.0
2002-06-17 00:00:00-04:00,1.9020735238542328,1.9736117182599808,1.9020735238542328,1.9374217987060547,936800,0.0,0.0
2002-06-18 00:00:00-04:00,1.9374212253072967,1.9483622821419155,1.8768241089085893,1.8953399658203125,260000,0.0,0.0
2002-06-19 00:00:00-04:00,1.893656823946082,1.948362433421291,1.893656823946082,1.9357380867004395,905600,0.0,0.0
2002-06-20 00:00:00-04:00,1.9239556766189674,1.9239556766189674,1.8339017863358051,1.843159556388855,509600,0.0,0.0
2002-06-21 00:00:00-04:00,1.8305351606437137,1.8305351606437137,1.7589969728349366,1.7674132585525513,1016000,0.0,0.0
2002-06-24 00:00:00-04:00,1.767412991163176,1.767412991163176,1.6748341833301263,1.7270150184631348,1092800,0.0,0.0
2002-06-25 00:00:00-04:00,1.72701454239536,1.7497384559728009,1.6815667152404787,1.6815667152404785,829600,0.0,0.0
2002-06-26 00:00:00-04:00,1.6622098194380057,1.6622098194380057,1.5452239645272985,1.5948798656463623,2882400,0.0,0.0
2002-06-27 00:00:00-04:00,1.6075038485908522,1.683250069618225,1.591512927981853,1.683250069618225,1632000,0.0,0.0
2002-06-28 00:00:00-04:00,1.6790421190224103,1.7943446664751108,1.6689425473088488,1.766571044921875,3480000,0.0,0.0
2002-07-01 00:00:00-04:00,1.758996516139406,1.7665711552658947,1.653793373301795,1.6613680124282837,1088000,0.0,0.0
2002-07-02 00:00:00-04:00,1.6605266050416467,1.6605266050416467,1.5039844153133828,1.578889012336731,1637600,0.0,0.0
2002-07-03 00:00:00-04:00,1.573839044988745,1.6075040178197186,1.451803337883305,1.5570064783096313,2226400,0.0,0.0
2002-07-05 00:00:00-04:00,1.5654228331487245,1.6378024879093926,1.5654228331487245,1.5999294519424438,455200,0.0,0.0
2002-07-08 00:00:00-04:00,1.6075041433517336,1.712707291993506,1.5965629259977208,1.6672594547271729,1433600,0.0,0.0
2002-07-09 00:00:00-04:00,1.6580013978388402,1.7194399874112067,1.619286562411943,1.6411688327789307,2162400,0.0,0.0
2002-07-10 00:00:00-04:00,1.6411692369513018,1.6916667840398742,1.5948799124276887,1.6159205436706543,2144000,0.0,0.0
2002-07-11 00:00:00-04:00,1.603295823887553,1.6066624014930733,1.49388462014423,1.5511151552200317,2443200,0.0,0.0
2002-07-12 00:00:00-04:00,1.5511154691294322,1.5511154691294322,1.4787356412353199,1.4888352155685425,1052800,0.0,0.0
2002-07-15 00:00:00-04:00,1.487151579955087,1.487151579955087,1.32976769357605,1.4055140018463135,1300000,0.0,0.0
2002-07-16 00:00:00-04:00,1.3844731780917354,1.419821434228931,1.3541746269663595,1.3625909090042114,1246400,0.0,0.0
2002-07-17 00:00:00-04:00,1.36679943790697,1.4013060616066468,1.2035241686102707,1.354175090789795,6398400,0.0,0.0
2002-07-18 00:00:00-04:00,1.3541749454042118,1.3802652813822598,1.3432338082876123,1.3499668836593628,1261600,0.0,0.0
2002-07-19 00:00:00-04:00,1.342392102862365,1.3474418890959108,1.3171433322218944,1.3280844688415527,1353600,0.0,0.0
2002-07-22 00:00:00-04:00,1.3230345908737187,1.386156388873454,1.3129350999832163,1.3297675848007202,999200,0.0,0.0
2002-07-23 00:00:00-04:00,1.338184010169499,1.3802652693605353,1.2834784053266048,1.3466002941131592,2536000,0.0,0.0
2002-07-24 00:00:00-04:00,1.3297677803647263,1.482943615390061,1.2615961064985568,1.4804186820983887,1784800,0.0,0.0
2002-07-25 00:00:00-04:00,1.481260364981607,1.481260364981607,1.397097846068189,1.429079532623291,560800,0.0,0.0
2002-07-26 00:00:00-04:00,1.4299212299559543,1.4896767040684902,1.4299212299559543,1.4762107133865356,668800,0.0,0.0
2002-07-29 00:00:00-04:00,1.477893992450986,1.5443824686809016,1.477893992450986,1.5401742458343506,936000,0.0,0.0
2002-07-30 00:00:00-04:00,1.5401737827729964,1.5485900654084108,1.4854681864336612,1.5107170343399048,716800,0.0,0.0
2002-07-31 00:00:00-04:00,1.4938846332686289,1.4947262776774033,1.4501200871759077,1.4728440046310425,777600,0.0,0.0
2002-08-01 00:00:00-04:00,1.4644278156065338,1.4644278156065338,1.3642743718785963,1.4046725034713745,1011200,0.0,0.0
2002-08-02 00:00:00-04:00,1.3928896761831597,1.3928896761831597,1.2498134849665972,1.270854115486145,1099200,0.0,0.0
2002-08-05 00:00:00-04:00,1.2708542794849667,1.3196685421685181,1.2708542794849667,1.2918949127197266,702400,0.0,0.0
2002-08-06 00:00:00-04:00,1.3045188436744184,1.3373422499262908,1.3045188436744184,1.3289259672164917,1688800,0.0,0.0
2002-08-07 00:00:00-04:00,1.33145118826379,1.346600469226959,1.300311062044554,1.337342619895935,1560800,0.0,0.0
2002-08-08 00:00:00-04:00,1.3297675892945933,1.3339757305790951,1.1656507213079723,1.2540212869644165,4937600,0.0,0.0
2002-08-09 00:00:00-04:00,1.2540214663088844,1.312935292190261,1.2540214663088844,1.2834783792495728,946400,0.0,0.0
2002-08-12 00:00:00-04:00,1.282636694498279,1.3676408529281616,1.27927019714777,1.3676408529281616,926400,0.0,0.0
2002-08-13 00:00:00-04:00,1.3886814930841407,1.4484368014910414,1.3684825088116421,1.3760571479797363,1760800,0.0,0.0
2002-08-14 00:00:00-04:00,1.3760572359465673,1.4980927937934858,1.3760572359465673,1.4560115337371826,3224800,0.0,0.0
2002-08-15 00:00:00-04:00,1.5149252530108446,1.578047138552963,1.5149252530108446,1.5233415365219116,3407200,0.0,0.0
2002-08-16 00:00:00-04:00,1.52334174086209,1.666417937633363,1.52334174086209,1.5931966304779053,1723200,0.0,0.0
2002-08-19 00:00:00-04:00,1.5931963041126962,1.7194400662702507,1.5738389657750766,1.679042100906372,1722400,0.0,0.0
2002-08-20 00:00:00-04:00,1.7421637914454497,1.809493726354735,1.7000825419953396,1.7606794834136963,5432800,0.0,0.0
2002-08-21 00:00:00-04:00,1.7632045585754592,1.809493872498239,1.7270146554411359,1.8052858114242554,1994400,0.0,0.0
2002-08-22 00:00:00-04:00,1.784245122596231,1.809493809211545,1.71691502407667,1.7253313064575195,3035200,0.0,0.0
2002-08-23 00:00:00-04:00,1.7253307722791842,1.7261724163094119,1.6622089147567751,1.662208914756775,1333600,0.0,0.0
2002-08-26 00:00:00-04:00,1.663051314109275,1.746372184618147,1.6605263808718216,1.7387975454330444,2069600,0.0,0.0
2002-08-27 00:00:00-04:00,1.7421642163116369,1.7707794857583712,1.7211235864553478,1.7345895767211914,1864800,0.0,0.0
2002-08-28 00:00:00-04:00,1.729539809483366,1.788453640681429,1.7135490454522058,1.7589967250823975,2461600,0.0,0.0
2002-08-29 00:00:00-04:00,1.752263163257437,1.8044439820711595,1.722806257178427,1.8036023378372192,1388000,0.0,0.0
2002-08-30 00:00:00-04:00,1.8179104215622162,1.85073375222535,1.7505803108215334,1.7505803108215332,778400,0.0,0.0
2002-09-03 00:00:00-04:00,1.7505800081920597,1.7505800081920597,1.6453768788409207,1.683250069618225,1085600,0.0,0.0
2002-09-04 00:00:00-04:00,1.70008282621984,1.7320645105167292,1.565422773361206,1.565422773361206,2308800,0.0,0.0
2002-09-05 00:00:00-04:00,1.5570069938933022,1.6411695341037509,1.5511156417629397,1.6142375469207764,1292800,0.0,0.0
2002-09-06 00:00:00-04:00,1.6201287778826932,1.6664181073255668,1.6201287778826932,1.6504273414611816,1339200,0.0,0.0
2002-09-09 00:00:00-04:00,1.6537934213767387,1.6874583959579468,1.5654228430351598,1.6874583959579468,1700000,0.0,0.0
2002-09-10 00:00:00-04:00,1.6933502014116126,1.7244902481161546,1.6697846348435437,1.7169156074523926,1416800,0.0,0.0
2002-09-11 00:00:00-04:00,1.7337479035318104,1.7581549502864509,1.7337479035318104,1.7505803108215332,599200,0.0,0.0
2002-09-12 00:00:00-04:00,1.7716212207250035,1.7741461544553538,1.7169156074523926,1.7169156074523926,1172000,0.0,0.0
2002-09-13 00:00:00-04:00,1.700082785724868,1.700082785724868,1.649585247039795,1.649585247039795,288000,0.0,0.0
2002-09-16 00:00:00-04:00,1.650427014588321,1.7034493298221263,1.6495853701525767,1.7009243965148926,484800,0.0,0.0
2002-09-17 00:00:00-04:00,1.7219652602949473,1.75563040019963,1.671467871492492,1.7185988426208496,388800,0.0,0.0
2002-09-18 00:00:00-04:00,1.7084987691749933,1.7160734073868635,1.67062573864288,1.6916663646697998,408000,0.0,0.0
2002-09-19 00:00:00-04:00,1.7000827253872597,1.746372040564827,1.6832501595805562,1.7068157196044922,3078400,0.0,0.0
2002-09-20 00:00:00-04:00,1.7564717945085,1.7564717945085,1.666417766778784,1.6874583959579468,737600,0.0,0.0
2002-09-23 00:00:00-04:00,1.688299882347882,1.6908248154028385,1.6731506050726357,1.67483389377594,1595200,0.0,0.0
2002-09-24 00:00:00-04:00,1.6714674401269305,1.6723090844600679,1.569630723198714,1.6344358921051025,1099200,0.0,0.0
2002-09-25 00:00:00-04:00,1.637802530729342,1.663893027008487,1.6369610468094795,1.653793454170227,840000,0.0,0.0
2002-09-26 00:00:00-04:00,1.6664177569559,1.7379559278488157,1.6622096953557768,1.737955927848816,1353600,0.0,0.0
2002-09-27 00:00:00-04:00,1.7379559557366344,1.8641997320932024,1.7379559557366344,1.7909784317016602,2938400,0.0,0.0
2002-09-30 00:00:00-04:00,1.7909785844959638,1.8010779975708364,1.6369611706223066,1.7211236953735352,2290400,0.0,0.0
2002-10-01 00:00:00-04:00,1.7211232603955295,1.7211232603955295,1.5999292104353913,1.683250069618225,3411200,0.0,0.0
2002-10-02 00:00:00-04:00,1.670626178983155,1.682408881295175,1.6243366932066998,1.6664179563522339,1560000,0.0,0.0
2002-10-03 00:00:00-04:00,1.6731508180779426,1.6731508180779426,1.6117122173309326,1.6117122173309326,1212000,0.0,0.0
2002-10-04 00:00:00-04:00,1.6234949704010784,1.6537933662505941,1.5570065073581087,1.6251780986785889,2060800,0.0,0.0
2002-10-07 00:00:00-04:00,1.6075040298465757,1.6159203132491005,1.565422773361206,1.565422773361206,1420800,0.0,0.0
2002-10-08 00:00:00-04:00,1.582255136922045,1.622653264058064,1.579730364338528,1.590671420097351,1255200,0.0,0.0
2002-10-09 00:00:00-04:00,1.5822552959357248,1.5906715799568516,1.470319151878357,1.470319151878357,1482400,0.0,0.0
2002-10-10 00:00:00-04:00,1.4728442597710993,1.5763641320741768,1.453486916597799,1.541015863418579,2052800,0.0,0.0
2002-10-11 00:00:00-04:00,1.5494320488646045,1.578047319771985,1.5485904043641199,1.56289803981781,1828000,0.0,0.0
2002-10-14 00:00:00-04:00,1.5544816207853989,1.586463466926392,1.5443822087083299,1.5772055387496948,673600,0.0,0.0
2002-10-15 00:00:00-04:00,1.64116910916499,1.670626022716994,1.613395484507904,1.648743748664856,1840800,0.0,0.0
2002-10-16 00:00:00-04:00,1.6420104770846498,1.6580013978388402,1.6125535684934267,1.6411688327789307,1138400,0.0,0.0
2002-10-17 00:00:00-04:00,1.6580020821143482,1.738798042481917,1.6394862208013026,1.6647350788116455,1288800,0.0,0.0
2002-10-18 00:00:00-04:00,1.6647346713211555,1.7581549575630093,1.6630513824270374,1.712707281112671,1427200,0.0,0.0
2002-10-21 00:00:00-04:00,1.7135490201426407,1.7665713390159237,1.6916667448930605,1.7547886371612549,1616800,0.0,0.0
2002-10-22 00:00:00-04:00,1.5317575295107266,1.666417398038382,1.5317575295107266,1.613395094871521,7187200,0.0,0.0
2002-10-23 00:00:00-04:00,1.610870837154394,1.6866172456008268,1.610870837154394,1.6782009601593018,1184800,0.0,0.0
2002-10-24 00:00:00-04:00,1.6916669122580457,1.723648603539371,1.6916669122580457,1.7169156074523926,1300800,0.0,0.0
2002-10-25 00:00:00-04:00,1.7084990588773759,1.7674128859533946,1.7034493527222858,1.712707281112671,2435200,0.0,0.0
2002-10-28 00:00:00-05:00,1.7253315322940357,1.7253315322940357,1.5586897935551043,1.561214566230774,4722400,0.0,0.0
2002-10-29 00:00:00-05:00,1.562056204035116,1.562056204035116,1.4997759633712728,1.514925241470337,4871200,0.0,0.0
2002-10-30 00:00:00-05:00,1.5401739312839406,1.5612145596376954,1.511558663880654,1.514925241470337,4926400,0.0,0.0
2002-10-31 00:00:00-05:00,1.527549695484665,1.527549695484665,1.4980927815799532,1.5065090656280518,1644000,0.0,0.0
2002-11-01 00:00:00-05:00,1.5065090712924294,1.5065090712924294,1.4459121148673586,1.4837851524353027,2742400,0.0,0.0
2002-11-04 00:00:00-05:00,1.504825497956769,1.5443819774971486,1.504825497956769,1.5216580629348755,1336800,0.0,0.0
2002-11-05 00:00:00-05:00,1.52249990927315,1.5780471563339233,1.507350630887983,1.5780471563339233,2224800,0.0,0.0
2002-11-06 00:00:00-05:00,1.579730406987322,1.5974044576580952,1.5570064899586813,1.565422773361206,910400,0.0,0.0
2002-11-07 00:00:00-05:00,1.5527982590633456,1.578888590289392,1.5359656940952429,1.5544813871383667,834400,0.0,0.0
2002-11-08 00:00:00-05:00,1.5544812622622792,1.5544812622622792,1.4332873821258545,1.4332873821258545,2266400,0.0,0.0
2002-11-11 00:00:00-05:00,1.4391790196233887,1.4711607042695725,1.4223464526344989,1.4644277095794678,1081600,0.0,0.0
2002-11-12 00:00:00-05:00,1.468636119564035,1.6007712575991209,1.467794475054141,1.5485904216766357,2532000,0.0,0.0
2002-11-13 00:00:00-05:00,1.548590176249299,1.6125537041185263,1.516608492578311,1.5990877151489258,3766400,0.0,0.0
2002-11-14 00:00:00-05:00,1.6075039983867387,1.643693903940259,1.578047087318019,1.5990877151489258,1755200,0.0,0.0
2002-11-15 00:00:00-05:00,1.607503948340409,1.7169151454439322,1.607503948340409,1.697557806968689,2507200,0.0,0.0
2002-11-18 00:00:00-05:00,1.7589958796990979,1.763204100206337,1.6664171153934193,1.7034486532211304,4120000,0.0,0.0
2002-11-19 00:00:00-05:00,1.6032957882870418,1.6075040102005005,1.4812602422872767,1.6075040102005005,9400000,0.0,0.0
2002-11-20 00:00:00-05:00,1.6075041664693959,1.6453772042087302,1.5612146840849637,1.6201285123825073,2154400,0.0,0.0
2002-11-21 00:00:00-05:00,1.6327529069430826,1.6580017600488564,1.578047299338148,1.6361194849014282,2915200,0.0,0.0
2002-11-22 00:00:00-05:00,1.6361192848578598,1.6361192848578598,1.5401739116305182,1.5570064783096313,3816800,0.0,0.0
2002-11-25 00:00:00-05:00,1.5738390446991146,1.5948796727805077,1.5570064780230988,1.5620561838150024,1702400,0.0,0.0
2002-11-26 00:00:00-05:00,1.5628978284891453,1.5847801009610916,1.5199749279319337,1.5570064783096313,1782400,0.0,0.0
2002-11-27 00:00:00-05:00,1.5654226275666119,1.5881465424788759,1.5553230563187483,1.5713139772415161,1418400,0.0,0.0
2002-11-29 00:00:00-05:00,1.6117120912842111,1.6117120912842111,1.565422773361206,1.565422773361206,461600,0.0,0.0
2002-12-02 00:00:00-05:00,1.5990877032726571,1.6622095862965778,1.578047075598017,1.590671420097351,3728000,0.0,0.0
2002-12-03 00:00:00-05:00,1.5780475561769727,1.626861820826955,1.5368079326388235,1.604137897491455,1670400,0.0,0.0
2002-12-04 00:00:00-05:00,1.594879750138039,1.620128440849464,1.582255244255066,1.582255244255066,1547200,0.0,0.0
2002-12-05 00:00:00-05:00,1.5864635364384543,1.660526483515371,1.5822553141159053,1.6201285123825073,2463200,0.0,0.0
2002-12-06 00:00:00-05:00,1.6117123086118252,1.6243366551542862,1.5780473309895042,1.6176036596298218,1127200,0.0,0.0
2002-12-09 00:00:00-05:00,1.5654230649642928,1.5755224785068127,1.5107174534483387,1.5275498628616333,1407200,0.0,0.0
2002-12-10 00:00:00-05:00,1.5443821107158942,1.5654227384898785,1.5182917772237838,1.5250247716903687,2289600,0.0,0.0
2002-12-11 00:00:00-05:00,1.531758268470349,1.5452242618194565,1.4433875065236155,1.448437213897705,2988800,0.0,0.0
2002-12-12 00:00:00-05:00,1.4484367898533967,1.5233415365219116,1.443387083957659,1.5233415365219116,1598400,0.0,0.0
2002-12-13 00:00:00-05:00,1.4896763912260558,1.4896763912260558,1.3297675848007202,1.3297675848007202,5163200,0.0,0.0
2002-12-16 00:00:00-05:00,1.3466002941131592,1.371007501497047,1.338184010169499,1.3466002941131592,3011200,0.0,0.0
2002-12-17 00:00:00-05:00,1.363432639306989,1.3667990560182477,1.2245644585001414,1.2540212869644165,6561600,0.0,0.0
2002-12-18 00:00:00-05:00,1.1361940344591464,1.153026522620629,1.0671807928652501,1.1210447549819946,15253600,0.0,0.0
2002-12-19 00:00:00-05:00,0.8357340618971852,0.883706684817177,0.7591461620552146,0.7843948602676392,38963200,0.0,0.0
2002-12-20 00:00:00-05:00,0.7995441566553525,0.8121685059707643,0.7684040254488353,0.7970193028450012,23508800,0.0,0.0
2002-12-23 00:00:00-05:00,0.7944941195732983,0.8071185451926411,0.7785032767718204,0.791127622127533,10243200,0.0,0.0
